Date,Adj_Close,Close,High,Low,Open,Volume
2003-04-04 00:00:00+00:00,49.50468826,58.00400162,58.24000168,57.59999847,58.02000046,456462
2003-04-07 00:00:00+00:00,49.96215057,58.54000092,58.95999908,57.68000031,58.31999969,878500
2003-04-08 00:00:00+00:00,49.10867691,57.54000092,58.95999908,57.20000076,58.41999817,444600
2003-04-09 00:00:00+00:00,49.57978821,58.09199905,58.79999924,57.52000046,58.37599945,133450
2003-04-10 00:00:00+00:00,50.8497467,59.58000183,60.08000183,57.91999817,58.24000168,1331912
2003-04-11 00:00:00+00:00,50.3240242,58.9640007,60,58.58000183,60,414725
2003-04-14 00:00:00+00:00,4.025648594,4.716800213,4.716800213,4.716800213,4.716800213,0
2003-04-15 00:00:00+00:00,50.49471283,59.16400146,59.79600143,58.89599991,59.27999878,126075
2003-04-16 00:00:00+00:00,50.05773163,58.65200043,59.09600067,58.51599884,58.88000107,322637
2003-04-17 00:00:00+00:00,49.84949112,58.40800095,59.84000015,58.08800125,59.52000046,542687
2003-04-18 00:00:00+00:00,49.84949112,58.40800095,58.40800095,58.40800095,58.40800095,0
2003-04-21 00:00:00+00:00,49.18719101,57.63199997,58.72000122,57.20000076,58.48799896,268887
2003-04-22 00:00:00+00:00,48.94139099,57.34400177,58.24000168,57.12400055,58.15999985,283925
2003-04-23 00:00:00+00:00,47.87968445,56.09999847,58,55.84799957,58,542125
2003-04-24 00:00:00+00:00,47.78751373,55.99200058,56.79999924,55.40000153,56.79999924,969425
2003-04-25 00:00:00+00:00,47.88991928,56.11199951,57.36000061,55.7840004,56.40000153,881862
2003-04-28 00:00:00+00:00,42.82713699,50.18000031,52,44.89199829,48.08000183,6448475
2003-04-29 00:00:00+00:00,43.05587006,50.44800186,51.84000015,50.00799942,50.88000107,2126337
2003-04-30 00:00:00+00:00,43.19241714,50.60800171,51.27999878,50.40000153,50.40000153,1129162
2003-05-01 00:00:00+00:00,43.19241714,50.60800171,50.60800171,50.60800171,50.60800171,0
2003-05-02 00:00:00+00:00,43.21289825,50.63199997,50.95999908,50.48799896,50.93600082,427800
2003-05-05 00:00:00+00:00,43.22997284,50.65200043,51.43999863,50.40000153,50.79999924,909687
2003-05-06 00:00:00+00:00,43.92298508,51.4640007,51.75999832,50.40000153,51.11999893,818450
2003-05-07 00:00:00+00:00,43.82740021,51.35200119,51.91999817,51.04800034,51.91999817,443025
2003-05-08 00:00:00+00:00,43.22997284,50.65200043,51.75999832,50.47999954,51.47999954,651475
2003-05-09 00:00:00+00:00,44.12099457,51.69599915,51.84000015,50.40800095,50.66400146,615825
2003-05-12 00:00:00+00:00,43.54746246,51.02399826,52.08000183,50.79999924,51.52399826,725250
2003-05-13 00:00:00+00:00,43.80350494,51.32400131,51.75999832,50.81600189,51.04000092,464087
2003-05-14 00:00:00+00:00,44.0390625,51.59999847,51.75999832,51.04399872,51.38399887,1031162
2003-05-15 00:00:00+00:00,44.55797577,52.20800018,53.11999893,51.38000107,51.59999847,798675
2003-05-16 00:00:00+00:00,44.43848801,52.06800079,52.79999924,51.61199951,52.27999878,404300
2003-05-19 00:00:00+00:00,44.48628616,52.12400055,52.72000122,51.60400009,52.00400162,373462
2003-05-20 00:00:00+00:00,44.47946548,52.11600113,53.11999893,51.59999847,53.11999893,285875
2003-05-21 00:00:00+00:00,44.57845688,52.23199844,52.63999939,51.84400177,52.63999939,669837
2003-05-22 00:00:00+00:00,44.35655975,51.97200012,52.29600143,50.40000153,51.20000076,420525
2003-05-23 00:00:00+00:00,44.64330673,52.30799866,53.04000092,51.60400009,53.04000092,461200
2003-05-26 00:00:00+00:00,44.56479645,52.2159996,53.19599915,51.88000107,53.19599915,1047462
2003-05-27 00:00:00+00:00,44.33607101,51.94800186,53.0359993,51.75999832,53.0359993,636762
2003-05-28 00:00:00+00:00,45.11785889,52.86399841,54.47999954,51.05599976,51.05599976,1504300
2003-05-29 00:00:00+00:00,45.61968994,53.45199966,53.99599838,52.72000122,52.95999908,1573075
2003-05-30 00:00:00+00:00,46.74626541,54.77199936,55.11999893,53.59999847,54,951537
2003-06-02 00:00:00+00:00,48.12889099,56.39199829,57.19200134,55.20000076,55.20000076,1526900
2003-06-03 00:00:00+00:00,49.42957306,57.91600037,58.17599869,56.5719986,56.5719986,1597762
2003-06-04 00:00:00+00:00,49.07453537,57.5,59.5719986,56.91199875,58.15999985,1348687
2003-06-05 00:00:00+00:00,49.39202881,57.87200165,58.47200012,57.29600143,58.22399902,844312
2003-06-06 00:00:00+00:00,49.17353439,57.61600113,58.40000153,57.36000061,58.01200104,1035375
2003-06-09 00:00:00+00:00,49.41251373,57.89599991,58.40000153,57.68000031,57.75999832,760125
2003-06-10 00:00:00+00:00,49.45005798,57.93999863,58.43999863,57.44800186,57.91999817,1028850
2003-06-11 00:00:00+00:00,49.38519287,57.86399841,58.00799942,54.40000153,54.40000153,416337
2003-06-12 00:00:00+00:00,49.83582687,58.39199829,58.47999954,57.68000031,57.91999817,294812
2003-06-13 00:00:00+00:00,50.24207687,58.86800003,59.35200119,57.2879982,57.2879982,998537
2003-06-16 00:00:00+00:00,50.39229202,59.04399872,59.35599899,58.00400162,59.11999893,430750
2003-06-17 00:00:00+00:00,51.72029114,60.59999847,61.11199951,59.04000092,59.04000092,1884125
2003-06-18 00:00:00+00:00,51.95243835,60.87200165,61.20000076,58,60.63199997,938275
2003-06-19 00:00:00+00:00,51.28673553,60.09199905,60.95999908,59.27999878,59.27999878,493500
2003-06-20 00:00:00+00:00,51.18090057,59.9679985,60.39599991,58.88399887,60.39599991,368750
2003-06-23 00:00:00+00:00,51.34817505,60.16400146,60.79600143,60,60.79600143,552575
2003-06-24 00:00:00+00:00,49.5593071,58.06800079,60.00799942,57.52000046,60.00400162,1376925
2003-06-25 00:00:00+00:00,50.25232315,58.88000107,59.20000076,57.69200134,57.69200134,770400
2003-06-26 00:00:00+00:00,50.2762146,58.90800095,59.43600082,57.43999863,57.43999863,744837
2003-06-27 00:00:00+00:00,50.81903076,59.54399872,60.08000183,58.63999939,58.63999939,1468112
2003-06-30 00:00:00+00:00,51.65885162,60.52799988,61.52000046,59.68000031,60,1735687
2003-07-01 00:00:00+00:00,51.18431473,59.97200012,61.27999878,59.68000031,60.79999924,823375
2003-07-02 00:00:00+00:00,53.36236191,62.52399826,64.16000366,60,60.40000153,3724487
2003-07-03 00:00:00+00:00,53.9529686,63.2159996,65.19999695,62.40000153,62.72000122,2600250
2003-07-04 00:00:00+00:00,55.24341202,64.72799683,65.59999847,63.2159996,63.59999847,2437625
2003-07-07 00:00:00+00:00,55.78964233,65.36799622,66.48000336,64.81600189,65.19999695,1716612
2003-07-08 00:00:00+00:00,56.53385925,66.23999786,66.70800018,65.59999847,66.16000366,1429725
2003-07-09 00:00:00+00:00,55.21951675,64.69999695,66.7519989,64.18000031,66.23999786,1036750
2003-07-10 00:00:00+00:00,55.30146027,64.79599762,65.48000336,64.31999969,64.80000305,854675
2003-07-11 00:00:00+00:00,56.52021408,66.22399902,67.04000092,64.80000305,64.80000305,1276112
2003-07-14 00:00:00+00:00,56.70114136,66.43599701,67.19599915,65.76000214,66.80000305,1617912
2003-07-15 00:00:00+00:00,56.37000275,66.04799652,66.48000336,65.29599762,66,886587
2003-07-16 00:00:00+00:00,56.48606491,66.18399811,66.40000153,65.9280014,66.21199799,425125
2003-07-17 00:00:00+00:00,55.61553192,65.16400146,66.40000153,64.80000305,66.40000153,546587
2003-07-18 00:00:00+00:00,54.89860153,64.3239975,65.83999634,64.09600067,64.95200348,539200
2003-07-21 00:00:00+00:00,52.2904129,61.26800156,64.95999908,60.55199814,64.23999786,1212962
2003-07-22 00:00:00+00:00,52.73081207,61.7840004,63.40800095,60.79999924,60.80799866,1630487
2003-07-23 00:00:00+00:00,52.14360809,61.09600067,63.20000076,60.48799896,62.38399887,2033525
2003-07-24 00:00:00+00:00,52.81614304,61.88399887,62.24000168,61.04000092,61.58399963,877750
2003-07-25 00:00:00+00:00,53.70375061,62.92399979,63.11999893,60.95999908,61.59999847,837275
2003-07-28 00:00:00+00:00,55.44825745,64.96800232,65.76000214,62.91999817,63.20000076,1722100
2003-07-29 00:00:00+00:00,56.03543472,65.65599823,66,64.81600189,65.19999695,1156887
2003-07-30 00:00:00+00:00,57.00839233,66.79599762,67.04000092,64.41600037,66,1177575
2003-07-31 00:00:00+00:00,55.94326401,65.54799652,67.11199951,64.40000153,67.11199951,1943387
2003-08-01 00:00:00+00:00,55.06930923,64.52400208,66.81600189,64.01599884,65.83999634,1678075
2003-08-04 00:00:00+00:00,55.2161026,64.69599915,65.27999878,61.59999847,63.20000076,3313400
2003-08-05 00:00:00+00:00,58.84163284,68.94400024,69.99199677,58.79999924,63.20000076,5229075
2003-08-06 00:00:00+00:00,56.6977272,66.43199921,69.5759964,64.89199829,67.19999695,1533812
2003-08-07 00:00:00+00:00,58.41490936,68.44400024,68.72000122,66,66.95999908,988462
2003-08-08 00:00:00+00:00,59.49369812,69.70800018,70.23999786,68,68.80000305,1625300
2003-08-11 00:00:00+00:00,59.55173492,69.77600098,70.63600159,68.80000305,69.76000214,1144737
2003-08-12 00:00:00+00:00,58.68801498,68.76399994,70.71600342,68.5039978,70.59600067,757987
2003-08-13 00:00:00+00:00,58.86555099,68.97200012,69.59999847,68.12000275,69.59999847,413950
2003-08-14 00:00:00+00:00,58.46952438,68.50800323,69.4240036,68.23999786,68.2519989,434337
2003-08-15 00:00:00+00:00,58.46952438,68.50800323,68.50800323,68.50800323,68.50800323,0
2003-08-18 00:00:00+00:00,57.97453308,67.9280014,68.7480011,66.91200256,68,1110200
2003-08-19 00:00:00+00:00,57.38050842,67.23200226,68.40000153,66.87999725,68.09999847,1009375
2003-08-20 00:00:00+00:00,57.71846771,67.62799835,68.68800354,67.12000275,67.36399841,884087
2003-08-21 00:00:00+00:00,58.45928192,68.4960022,69.44000244,66.80000305,67.20400238,1144625
2003-08-22 00:00:00+00:00,61.94116592,71.72799683,72.12000275,68.63999939,68.63999939,2706775
2003-08-25 00:00:00+00:00,61.42992401,71.13600159,73.59999847,69.10399628,72.55999756,2686362
2003-08-26 00:00:00+00:00,62.7218132,72.63200378,73.59200287,70.55999756,71.0039978,1402212
2003-08-27 00:00:00+00:00,62.22786331,72.05999756,73.47200012,71.63200378,73.11599731,1141312
2003-08-28 00:00:00+00:00,63.34703445,73.35600281,73.76000214,72.23999786,72.80000305,1670525
2003-08-29 00:00:00+00:00,69.67515564,80.68399811,82,74.63999939,74.66000366,4852850
2003-09-01 00:00:00+00:00,71.53353119,82.83599854,84.87999725,80.63999939,82.40000153,4825062
2003-09-02 00:00:00+00:00,70.84269714,82.03600311,83.44000244,80.40000153,83.44000244,2715100
2003-09-03 00:00:00+00:00,68.70107269,79.55599976,83.04000092,78.95999908,83.04000092,1824625
2003-09-04 00:00:00+00:00,68.26238251,79.04799652,80.40000153,77.08000183,79.99199677,2371125
2003-09-05 00:00:00+00:00,67.60608673,78.28800201,94.21600342,76.16000366,94.21600342,3423375
2003-09-08 00:00:00+00:00,69.03614807,79.94400024,82.15599823,77.68399811,79.04000092,4330437
2003-09-09 00:00:00+00:00,69.20195007,80.13600159,83.91999817,79.19999695,80.80000305,5990087
2003-09-10 00:00:00+00:00,70.31420135,81.4240036,82.95200348,77.76000214,79.27999878,3368450
2003-09-11 00:00:00+00:00,72.21400452,83.62400055,84.38400269,81.68000031,83.19999695,3996075
2003-09-12 00:00:00+00:00,71.25374603,82.51200104,85.19599915,82,84.40000153,2550375
2003-09-15 00:00:00+00:00,69.60951996,80.60800171,82.87999725,80,82.80000305,1215650
2003-09-16 00:00:00+00:00,70.2416687,81.33999634,81.76000214,78.55999756,80.40000153,2608250
2003-09-17 00:00:00+00:00,69.26753998,80.21199799,82.31999969,79.59999847,82.16000366,1481962
2003-09-18 00:00:00+00:00,67.75463104,78.45999908,80.23999786,77.76799774,80.23999786,2465312
2003-09-19 00:00:00+00:00,67.06375885,77.66000366,79.59200287,75.59999847,78.44000244,2507150
2003-09-22 00:00:00+00:00,65.68554688,76.06400299,79.36000061,76,78,1741475
2003-09-23 00:00:00+00:00,67.03268433,77.62400055,77.97599792,74.08000183,74.87999725,2589500
2003-09-24 00:00:00+00:00,67.75807953,78.46399689,78.87999725,76.88800049,78,1328750
2003-09-25 00:00:00+00:00,68.95322418,79.84799957,80.80000305,77.68000031,78.48000336,2060825
2003-09-26 00:00:00+00:00,71.11901855,82.35600281,83.04000092,80.23999786,80.23999786,1451312
2003-09-29 00:00:00+00:00,70.14839935,81.23200226,82.87999725,80.80000305,82.40000153,1327937
2003-09-30 00:00:00+00:00,71.14667511,82.38800049,83,81.44000244,82.37599945,1472887
2003-10-01 00:00:00+00:00,71.39537811,82.6760025,83.18399811,81.20400238,81.59999847,1841100
2003-10-02 00:00:00+00:00,71.39537811,82.6760025,82.6760025,82.6760025,82.6760025,0
2003-10-03 00:00:00+00:00,72.24510193,83.66000366,84,81.59999847,81.59999847,1669675
2003-10-06 00:00:00+00:00,72.08275604,83.47200012,84.91999817,82.40000153,82.40000153,1716975
2003-10-07 00:00:00+00:00,72.09311676,83.48400116,84.34400177,83.19999695,84.27999878,1308775
2003-10-08 00:00:00+00:00,72.91521454,84.43599701,85.19999695,83.20800018,83.7519989,2081825
2003-10-09 00:00:00+00:00,73.32280731,84.90799713,85.83999634,84.4280014,84.83599854,1336962
2003-10-10 00:00:00+00:00,73.47136688,85.08000183,85.98400116,84.09600067,84.87999725,1456862
2003-10-13 00:00:00+00:00,72.3141861,83.73999786,85.04000092,83.05200195,85.04000092,725225
2003-10-14 00:00:00+00:00,75.27099609,87.16400146,88.63999939,83.27999878,84.80000305,3429425
2003-10-15 00:00:00+00:00,77.22956085,89.43199921,90.48000336,86.80000305,87.21600342,5017200
2003-10-16 00:00:00+00:00,83.04302979,96.16400146,96.80000305,90.16000366,90.23999786,8502675
2003-10-17 00:00:00+00:00,81.30552673,94.15200043,96.31999969,93.60399628,95.59999847,1323900
2003-10-20 00:00:00+00:00,81.07064819,93.87999725,95.06800079,92.08000183,94.95999908,1429212
2003-10-21 00:00:00+00:00,80.5697937,93.30000305,94.80000305,92.1760025,93.59600067,2417512
2003-10-22 00:00:00+00:00,79.61295319,92.19200134,94.16000366,91.83999634,93.27999878,2322875
2003-10-23 00:00:00+00:00,78.47996521,90.87999725,92.95999908,90.31999969,92.40000153,1273600
2003-10-24 00:00:00+00:00,78.5214386,90.9280014,91.83999634,89.19999695,91.59999847,1331262
2003-10-27 00:00:00+00:00,79.43334961,91.98400116,94.16000366,91.60800171,92.18399811,1639975
2003-10-28 00:00:00+00:00,79.95838928,92.59200287,93.87999725,92.01999664,92.08000183,3129700
2003-10-29 00:00:00+00:00,81.04991913,93.85600281,94.08000183,92.87999725,93.18800354,1524750
2003-10-30 00:00:00+00:00,85.03607941,98.47200012,99.7440033,93.30799866,94,3240912
2003-10-31 00:00:00+00:00,89.76493073,103.947998,105.1520004,98.40000153,98.40000153,4226737
2003-11-03 00:00:00+00:00,85.7545929,99.30400085,103.1999969,94.40399933,103.1999969,5012512
2003-11-04 00:00:00+00:00,83.35388947,96.52400208,100.9440002,96,100,1988100
2003-11-05 00:00:00+00:00,81.57149506,94.45999908,98.80000305,93.59999847,97.76000214,1555075
2003-11-06 00:00:00+00:00,81.60604858,94.5,96.79599762,94,95.19999695,1379200
2003-11-07 00:00:00+00:00,79.802948,92.41200256,95.04000092,92,94.40000153,1216612
2003-11-10 00:00:00+00:00,79.70623779,92.30000305,95.87999725,92,95.83999634,382550
2003-11-11 00:00:00+00:00,80.20709229,92.87999725,94.14399719,92.08000183,93.44000244,967500
2003-11-12 00:00:00+00:00,80.84957886,93.62400055,94.76000214,93.21600342,93.59999847,747487
2003-11-13 00:00:00+00:00,79.7960434,92.40399933,95.04000092,91.72000122,94.31999969,844050
2003-11-14 00:00:00+00:00,78.17945862,90.53199768,93.02400208,90.08000183,90.40000153,894787
2003-11-17 00:00:00+00:00,77.14318848,89.33200073,91.12000275,89.04000092,91.02400208,719512
2003-11-18 00:00:00+00:00,77.30901337,89.52400208,91.18000031,89.20800018,90.22399902,488037
2003-11-19 00:00:00+00:00,76.70105743,88.81999969,90,88.48000336,89.97599792,811987
2003-11-20 00:00:00+00:00,76.74249268,88.86799622,89.89600372,88.80000305,88.80000305,502625
2003-11-21 00:00:00+00:00,76.09657288,88.12000275,89.58000183,86.48000336,88.80000305,1071750
2003-11-24 00:00:00+00:00,76.21053314,88.2519989,91.81600189,88,91.81600189,377775
2003-11-25 00:00:00+00:00,78.09312439,90.43199921,90.87999725,88.04000092,88.04000092,710350
2003-11-26 00:00:00+00:00,6.247310162,7.234399796,7.234399796,7.234399796,7.234399796,0
2003-11-27 00:00:00+00:00,82.72522736,95.79599762,96.80000305,91.04000092,91.04000092,2457200
2003-11-28 00:00:00+00:00,83.0844574,96.21199799,97.19999695,94.40000153,96,1198700
2003-12-01 00:00:00+00:00,85.29518127,98.77200317,100,96.80799866,96.80799866,1712400
2003-12-02 00:00:00+00:00,86.11382294,99.72000122,100,86.48000336,86.48000336,1513950
2003-12-03 00:00:00+00:00,85.94802856,99.52799988,100,97.22799683,99.59999847,913612
2003-12-04 00:00:00+00:00,83.48860931,96.68000031,100.6240005,96.08799744,100.6240005,1019125
2003-12-05 00:00:00+00:00,83.34351349,96.51200104,98.80000305,96.08000183,98.80000305,976712
2003-12-08 00:00:00+00:00,84.06891632,97.35199738,99.09600067,94.40000153,96.80000305,499012
2003-12-09 00:00:00+00:00,85.22607422,98.69200134,99.19999695,97.19999695,97.51999664,830475
2003-12-10 00:00:00+00:00,84.30725861,97.62799835,100,96.87999725,100,818687
2003-12-11 00:00:00+00:00,82.4799881,95.51200104,99.59999847,94.19999695,99.59999847,1268850
2003-12-12 00:00:00+00:00,82.12418365,95.09999847,96.16000366,94.40000153,94.5,1099375
2003-12-15 00:00:00+00:00,82.06200409,95.02799988,95.83200073,94.63999939,95.83200073,457762
2003-12-16 00:00:00+00:00,84.69412994,98.0759964,99.53600311,94.95999908,94.95999908,2887387
2003-12-17 00:00:00+00:00,84.31417084,97.63600159,99.51999664,97.12799835,98.08000183,1525950
2003-12-18 00:00:00+00:00,83.91346741,97.17199707,98.39199829,96.63999939,98.39199829,752862
2003-12-19 00:00:00+00:00,87.95147705,101.8479996,103.3600006,96,97.19999695,2074987
2003-12-22 00:00:00+00:00,87.77184296,101.6399994,103.5199966,100.4000015,103.2200012,1208437
2003-12-23 00:00:00+00:00,86.39361572,100.0439987,102.0800018,99.84400177,101.7600021,832387
2003-12-24 00:00:00+00:00,87.56113434,101.3960037,102.7200012,100.4079971,101,1705400
2003-12-25 00:00:00+00:00,7.005167961,8.112000465,8.112000465,8.112000465,8.112000465,0
2003-12-26 00:00:00+00:00,88.98427582,103.0439987,103.6800003,100.4079971,101.1999969,1332912
2003-12-29 00:00:00+00:00,88.47997284,102.4599991,104.9599991,100.8000031,104,2118987
2003-12-30 00:00:00+00:00,87.94456482,101.8399963,104,101.2040024,103.5999985,1088625
2003-12-31 00:00:00+00:00,90.9877243,105.3639984,107.0400009,102,102,3093900
2004-01-01 00:00:00+00:00,93.29860687,108.0400009,108.4720001,105.6800003,106.7200012,2533625
2004-01-02 00:00:00+00:00,96.33486938,111.5559998,112.223999,107.6800003,107.6800003,3120937
2004-01-05 00:00:00+00:00,93.32622528,108.0719986,112.8000031,104,112.7200012,2059687
2004-01-06 00:00:00+00:00,92.0067215,106.5439987,109.5199966,104.8000031,108,1540375
2004-01-07 00:00:00+00:00,90.5524826,104.8600006,106.8000031,103.8399963,106.8000031,1228812
2004-01-08 00:00:00+00:00,91.96872711,106.5,107.0400009,104.9000015,105.1999969,1692662
2004-01-09 00:00:00+00:00,94.6111908,109.5599976,110.8000031,106.8119965,108,2508762
2004-01-12 00:00:00+00:00,92.37633514,106.9720001,109.8359985,105.7600021,109.6800003,1213575
2004-01-13 00:00:00+00:00,93.91000366,108.7480011,109.1200027,105.5999985,106,899375
2004-01-14 00:00:00+00:00,93.52659607,108.3040009,110.0800018,106.9720001,109.9199982,1027200
2004-01-15 00:00:00+00:00,92.51793671,107.1360016,108.4000015,106,108.4000015,1676300
2004-01-16 00:00:00+00:00,91.58876038,106.0599976,107.1200027,104,106.0400009,1402587
2004-01-19 00:00:00+00:00,93.66475677,108.4639969,110.3199997,104.2399979,106,1264437
2004-01-20 00:00:00+00:00,91.20188904,105.6119995,109.512001,104.5,108.8000031,913237
2004-01-21 00:00:00+00:00,89.44369507,103.5759964,107.1200027,102,105.1999969,1129750
2004-01-22 00:00:00+00:00,87.88237,101.7679977,105.5920029,99.59999847,105.5920029,1091175
2004-01-23 00:00:00+00:00,89.48858643,103.6279984,104.3199997,94.40000153,100,1348162
2004-01-26 00:00:00+00:00,89.48858643,103.6279984,103.6279984,103.6279984,103.6279984,0
2004-01-27 00:00:00+00:00,88.42470551,102.3960037,105.5999985,101.8399963,105.1999969,1790350
2004-01-28 00:00:00+00:00,88.21744537,102.1559982,103.0920029,101.1200027,102.3759995,3288312
2004-01-29 00:00:00+00:00,84.41435242,97.7519989,102.8759995,94.16000366,102,1534912
2004-01-30 00:00:00+00:00,83.06719208,96.19200134,99.36000061,95.33599854,98.31999969,1428937
2004-02-02 00:00:00+00:00,83.06719208,96.19200134,96.19200134,96.19200134,96.19200134,0
2004-02-03 00:00:00+00:00,78.92212677,91.39199829,96.63999939,90,96.47599792,1299462
2004-02-04 00:00:00+00:00,79.30554199,91.83599854,92.79199982,90,91.19999695,1131700
2004-02-05 00:00:00+00:00,79.53006744,92.09600067,93.51999664,91.20400238,92,1597400
2004-02-06 00:00:00+00:00,79.35044861,91.88800049,92.90000153,90.40000153,90.88400269,765512
2004-02-09 00:00:00+00:00,80.49725342,93.21600342,95.59999847,91.59999847,91.90799713,1012400
2004-02-10 00:00:00+00:00,81.07756042,93.88800049,95.36000061,92.48000336,92.48000336,1074512
2004-02-11 00:00:00+00:00,81.01538086,93.81600189,95.19999695,92.90000153,95.19999695,418025
2004-02-12 00:00:00+00:00,81.2848053,94.12799835,95.12000275,93.48799896,95.04000092,429775
2004-02-13 00:00:00+00:00,84.15180969,97.44799805,98,94,94.40000153,1005425
2004-02-16 00:00:00+00:00,84.3763504,97.70800018,99.36000061,97.20800018,98.01999664,717662
2004-02-17 00:00:00+00:00,84.30034637,97.62000275,99.51200104,97.44000244,98.23200226,581637
2004-02-18 00:00:00+00:00,84.28307343,97.59999847,98.51999664,96,96,214962
2004-02-19 00:00:00+00:00,83.25026703,96.40399933,98.63999939,95.19999695,97.52400208,1583787
2004-02-20 00:00:00+00:00,82.8599472,95.95200348,96.40000153,94.80400085,95.68800354,1226437
2004-02-23 00:00:00+00:00,82.54907227,95.59200287,96.78399658,94.40399933,94.40399933,757487
2004-02-24 00:00:00+00:00,82.29344177,95.29599762,95.59600067,93.68399811,94.40000153,757962
2004-02-25 00:00:00+00:00,85.75112152,99.30000305,99.83999634,94.80000305,94.80000305,1696750
2004-02-26 00:00:00+00:00,82.31416321,95.31999969,100.2399979,94.55999756,99.76000214,1202400
2004-02-27 00:00:00+00:00,82.66996765,95.73200226,97.59999847,95.20400238,96.63999939,679262
2004-03-01 00:00:00+00:00,83.11898804,96.2519989,97.51999664,92.12799835,94.83999634,1111625
2004-03-02 00:00:00+00:00,83.11898804,96.2519989,96.2519989,96.2519989,96.2519989,0
2004-03-03 00:00:00+00:00,85.9272995,99.5039978,101.2799988,97.59999847,97.59999847,1681187
2004-03-04 00:00:00+00:00,85.01881409,98.45200348,99.9960022,96.80000305,98.80000305,897287
2004-03-05 00:00:00+00:00,85.3608017,98.84799957,99.59999847,97.23600006,98.40000153,1154875
2004-03-08 00:00:00+00:00,85.91000366,99.48400116,102.4000015,97.59999847,102.4000015,576850
2004-03-09 00:00:00+00:00,85.58876801,99.11199951,100.1559982,97.19999695,99.59999847,792225
2004-03-10 00:00:00+00:00,85.27098083,98.7440033,100,97.59999847,99.59200287,600612
2004-03-11 00:00:00+00:00,84.62158203,97.99199677,98.44000244,97.30799866,98,623537
2004-03-12 00:00:00+00:00,84.23127747,97.54000092,97.91200256,96.40000153,97.59999847,556387
2004-03-15 00:00:00+00:00,83.15354156,96.29199982,103.1999969,95.04000092,103.1999969,426700
2004-03-16 00:00:00+00:00,81.84094238,94.77200317,96.16000366,93.19999695,96.16000366,531600
2004-03-17 00:00:00+00:00,82.15872955,95.13999939,98.23999786,92.12000275,98,838425
2004-03-18 00:00:00+00:00,78.51799011,90.9240036,98.40000153,88.95999908,98.40000153,1606962
2004-03-19 00:00:00+00:00,76.5594101,88.65599823,90.40000153,87.59999847,90.40000153,1069275
2004-03-22 00:00:00+00:00,79.11208344,91.61199951,92.48000336,87.19999695,89.68000031,1307100
2004-03-23 00:00:00+00:00,79.88584137,92.50800323,93.44000244,90.89199829,91.68000031,715750
2004-03-24 00:00:00+00:00,81.07410431,93.88400269,94.72000122,93.12000275,93.12000275,723562
2004-03-25 00:00:00+00:00,77.7338562,90.01599884,94.39600372,89.60800171,94.39600372,1947112
2004-03-26 00:00:00+00:00,78.43854523,90.83200073,93.19999695,89.60800171,93.19999695,919412
2004-03-29 00:00:00+00:00,79.18810272,91.69999695,92.80000305,90.80000305,92.76000214,449025
2004-03-30 00:00:00+00:00,78.8530426,91.31199646,92.23999786,90.80400085,92,308300
2004-03-31 00:00:00+00:00,81.09481049,93.90799713,94.80000305,91.19999695,92,641950
2004-04-01 00:00:00+00:00,81.01882935,93.81999969,94,91.19999695,93.83999634,906537
2004-04-02 00:00:00+00:00,81.89620209,94.83599854,96.16000366,93.61599731,94,875087
2004-04-05 00:00:00+00:00,81.84094238,94.77200317,96.40000153,92.20400238,96.40000153,511775
2004-04-06 00:00:00+00:00,82.33141327,95.33999634,99.36000061,94.00800323,95.13200378,1589825
2004-04-07 00:00:00+00:00,81.87546539,94.81199646,96.71600342,93.70800018,96,553225
2004-04-08 00:00:00+00:00,81.41954041,94.28399658,95.59200287,93.36000061,94.80000305,747325
2004-04-09 00:00:00+00:00,81.41954041,94.28399658,94.28399658,94.28399658,94.28399658,0
2004-04-12 00:00:00+00:00,82.83576202,95.9240036,96,94.72799683,95.19999695,502637
2004-04-13 00:00:00+00:00,83.5335083,96.73200226,97.19999695,95.04000092,96,531800
2004-04-14 00:00:00+00:00,83.5335083,96.73200226,96.73200226,96.73200226,96.73200226,0
2004-04-15 00:00:00+00:00,84.50067902,97.85199738,98.40000153,96.40000153,97.59999847,620087
2004-04-16 00:00:00+00:00,84.50417328,97.85600281,98,97.20800018,97.20800018,429025
2004-04-19 00:00:00+00:00,86.33834839,99.98000336,101.0400009,97.70800018,97.70800018,1229487
2004-04-20 00:00:00+00:00,86.35560608,100,100.8000031,99.68000031,100.8000031,879962
2004-04-21 00:00:00+00:00,90.58702087,104.9000015,106.6240005,100,100.9599991,3854575
2004-04-22 00:00:00+00:00,92.25888062,106.8359985,107.5199966,105.6240005,105.6240005,3550912
2004-04-23 00:00:00+00:00,89.92037201,104.1279984,108.3199997,103,107.1200027,1658937
2004-04-26 00:00:00+00:00,7.193767548,8.330400467,8.330400467,8.330400467,8.330400467,0
2004-04-27 00:00:00+00:00,92.8564682,107.5279999,109,101.2279968,101.2279968,1824500
2004-04-28 00:00:00+00:00,90.64923859,104.9720001,107.5199966,104.4000015,107.5199966,851062
2004-04-29 00:00:00+00:00,92.85990906,107.5319977,109.5199966,104.5599976,105.4400024,731162
2004-04-30 00:00:00+00:00,94.63192749,109.5839996,110.0800018,106.8000031,106.8000031,1540250
2004-05-03 00:00:00+00:00,96.62502289,111.8919983,112.7959976,109.1999969,109.1999969,2312662
2004-05-04 00:00:00+00:00,94.8495636,109.8359985,113.435997,107.8199997,112.4039993,1220275
